t,S,I,R,D
404,0.979329900010838,0.344525176294274,0.32889053815763,0.71180441764436
405,0.979299393482039,0.345033653138506,0.329389968973907,0.712525398177886
406,0.979278520593914,0.345381558347718,0.329724782928952,0.713180835026545
407,0.979255078734942,0.345772282659602,0.330093078279503,0.714098446614669
408,0.979237577621053,0.346063987796556,0.330372089908707,0.714688339778462
409,0.979220237067841,0.346353016739593,0.33064831142162,0.715278232942256
410,0.979211566791235,0.346497531211112,0.330759916073302,0.71619584453038
411,0.979204983803442,0.346607255161709,0.330846409678355,0.716851281379039
412,0.979177367366845,0.347067560515435,0.331309568982835,0.717244543488235
413,0.979159384570922,0.34736729423414,0.331599741077208,0.717768892967163
414,0.979143328503133,0.347634913625841,0.331845271310908,0.718555417185554
415,0.979130001966868,0.347857037720953,0.332054530032812,0.719079766664482
416,0.979121010568907,0.348006904580306,0.332182875382246,0.719735203513141
417,0.979116514869926,0.348081838009982,0.332247048056963,0.720062921937471
418,0.979112500852979,0.348148742857907,0.332302850382804,0.720390640361801
419,0.979094036375022,0.348456505158364,0.332618133523805,0.720521727731533
420,0.979080549278079,0.348681305447393,0.332830182362001,0.721046077210461
421,0.979064974892324,0.348940896257343,0.333081292828285,0.721504883004523
422,0.979051006113348,0.349173725128123,0.333315662596817,0.72170151405912
423,0.979038000698439,0.349390496835401,0.333533291667597,0.721898145113718
424,0.979030133225222,0.349521630337334,0.333661637017031,0.722094776168316
425,0.979024513601496,0.34961529712443,0.333739760273208,0.722553581962378
426,0.979002837909982,0.349976583303226,0.334099685274882,0.722946844071574
427,0.978988708570328,0.350212088367923,0.334334055043414,0.723209018811038
428,0.978975863716097,0.350426183881284,0.334551684114194,0.723340106180769
429,0.978965106150678,0.350605488873724,0.334727461440593,0.723602280920233
430,0.978957559798817,0.350731269987823,0.334855806790027,0.723667824605099
431,0.97895354578187,0.350798174835749,0.334922769581036,0.723733368289965
432,0.978948889522212,0.350875784459342,0.334986942255753,0.724126630399161
433,0.978938131956793,0.351055089451782,0.33515992946586,0.724454348823491
434,0.978929782801543,0.351194251535466,0.33529664516417,0.724650979878089
435,0.978922236449682,0.351320032649566,0.335424990513605,0.724716523562955
436,0.978907785988672,0.351560890102097,0.335662150398429,0.725044241987285
437,0.978899436833422,0.351700052185781,0.335804446329323,0.72510978567215
438,0.978896386180542,0.351750899870205,0.335851878306288,0.725240873041882
439,0.97889205104224,0.351823157105964,0.335916050981005,0.725503047781346
440,0.978887234221903,0.351903442923474,0.33599138412089,0.725699678835944
441,0.978878563945297,0.352047957394993,0.336133680051785,0.725896309890542
442,0.978870535911403,0.352181767090843,0.336264815517511,0.72609294094514
443,0.978862186756152,0.352320929174528,0.336401531215821,0.726289571999738
444,0.978855122086325,0.352438681706876,0.336518716100087,0.72642065936947
445,0.978849984144633,0.352524319912221,0.336605209705141,0.726486203054336
446,0.978847896855821,0.352559110433142,0.336635900984353,0.726617290424068
447,0.978836978729724,0.352741091619499,0.336814468427044,0.726879465163532
448,0.978830716863287,0.352845463182262,0.33691770272985,0.727010552533263
449,0.978820922661935,0.3530087110112,0.337079529474789,0.727207183587861
450,0.978814981916854,0.353107730186129,0.33717718354501,0.727338270957593
451,0.978810325657195,0.353185339809723,0.33725809691748,0.727338270957593
452,0.978804866594147,0.353276330402901,0.337347380638825,0.727469358327325
453,0.978801976501945,0.353324501893407,0.337397602732082,0.727469358327325
454,0.978794430150084,0.353450283007507,0.337525948081516,0.727534902012191
455,0.978789613329747,0.353530568825017,0.337604071337693,0.727665989381923
456,0.978783833145344,0.353626911806029,0.337701725407915,0.727731533066789
457,0.978777892400262,0.353725930980959,0.337799379478137,0.727862620436521
458,0.97877500230806,0.353774102471465,0.337846811455101,0.727928164121387
459,0.978773236140603,0.353803540604552,0.33787192250173,0.728059251491119
460,0.978771630533824,0.353830302543722,0.337894243432066,0.728190338860851
461,0.978764726424675,0.353945378882154,0.338003057967456,0.728452513600315
462,0.978760070165016,0.354022988505747,0.338081181223633,0.728518057285181
463,0.978753487177223,0.354132712456345,0.338192785875315,0.728583600970046
464,0.978746904189429,0.354242436406942,0.338307180643289,0.728583600970046
465,0.978742569051127,0.354314693642701,0.338382513783174,0.728583600970046
466,0.978739678958925,0.354362865133208,0.338429945760139,0.728649144654912
467,0.97873775223079,0.354394979460212,0.33845784692306,0.728780232024644
468,0.978732935410453,0.354475265277722,0.338541550411821,0.728780232024644
469,0.978724907376559,0.354609074973573,0.338678266110131,0.72884577570951
470,0.978718163828088,0.354721475118087,0.338795450994397,0.72884577570951
471,0.978712062522328,0.354823170486933,0.338898685297203,0.728911319394376
472,0.978706764019958,0.354911484886195,0.338985178902257,0.729042406764108
473,0.978703873927756,0.354959656376701,0.339032610879221,0.729107950448974
474,0.97870130495691,0.355002475479373,0.339077252739894,0.729107950448974
475,0.978693437483693,0.355133608981307,0.339211178321912,0.72917349413384
476,0.97868910234539,0.355205866217066,0.339280931229214,0.729304581503572
477,0.978682840478952,0.35531023777983,0.339389745764603,0.729304581503572
478,0.978679308144039,0.355369114046004,0.339448338206736,0.729370125188438
479,0.97867465188438,0.355446723669597,0.339526461462914,0.729435668873304
480,0.978673527959635,0.355465457027016,0.339543202160666,0.72950121255817
481,0.978672564595568,0.355481514190518,0.339559942858418,0.72950121255817
482,0.978665339365063,0.355601942916784,0.33968549809156,0.72950121255817
483,0.978658274695236,0.355719695449132,0.339808263208411,0.72950121255817
484,0.978651049464731,0.355840124175398,0.339933818441553,0.72950121255817
485,0.978645429841005,0.355933790962493,0.340028682395482,0.729566756243036
486,0.978642218627447,0.355987314840833,0.340081694605031,0.729632299927902
487,0.978640934142024,0.356008724392169,0.340104015535368,0.729632299927902
488,0.978639810217279,0.356027457749589,0.340123546349412,0.729632299927902
489,0.978627768166437,0.356228172293364,0.340327224838731,0.729763387297634
490,0.978618937329153,0.3563753629588,0.34047510100221,0.729894474667366
491,0.978611872659326,0.356493115491148,0.34059786611906,0.729894474667366
492,0.978601917897297,0.356659039514003,0.340770853329167,0.729894474667366
493,0.978591481453235,0.356832992118609,0.340949420771858,0.729960018352232
494,0.978585540708153,0.356932011293538,0.341052655074664,0.729960018352232
495,0.978581687251884,0.356996239947547,0.341119617865673,0.729960018352232
496,0.978566594548162,0.357247802175746,0.341381888797125,0.729960018352232
497,0.978542349885801,0.357651907457214,0.341800406240932,0.730025562037098
498,0.978516017934628,0.358090803259604,0.342257985312828,0.730025562037098
499,0.978497714017349,0.358395889366143,0.342576058570121,0.730025562037098
500,0.978474432719055,0.35878393748411,0.342975045199884,0.73015664940683
501,0.97846110618279,0.359006061579222,0.343203834735832,0.730222193091696
502,0.978448903571271,0.359209452316915,0.343410303341443,0.730353280461428
503,0.978412937979424,0.359808919754325,0.344029709158278,0.730484367831159
504,0.978366214822159,0.360587692184176,0.344838842882971,0.730549911516025
505,0.978329446426923,0.361200540591171,0.345474989397558,0.730615455200891
506,0.978292999153042,0.361808036610333,0.346105555679561,0.730680998885757
507,0.978257194121874,0.362404827853826,0.346722171380103,0.730812086255489
508,0.978226205911041,0.362921333279809,0.347255083591884,0.730943173625221
509,0.978202282370036,0.363320086173444,0.347668020803107,0.731008717310087
510,0.978155077530737,0.364106887185045,0.348479944644093,0.731205348364685
511,0.978111405026352,0.364834811930472,0.349230485926653,0.731401979419283
512,0.978047341315875,0.36590261330336,0.350338162094596,0.731533066789015
513,0.977999975915898,0.366692090508878,0.351155666168166,0.731664154158747
514,0.977945224724739,0.367604672634579,0.35210151559117,0.731795241528479
515,0.977905887358656,0.368260340144247,0.352762773152385,0.732319591007406
516,0.977878592043416,0.368715293110139,0.353228722573157,0.732516222062004
517,0.977789962549222,0.370192552152329,0.354749335952322,0.732975027856066
518,0.977715301834004,0.371436982323739,0.35604115979554,0.733106115225798
519,0.977661192885556,0.372338859673772,0.3569674784045,0.733433833650128
520,0.977603230480839,0.373304965677813,0.357957969688177,0.733827095759324
521,0.977540932937819,0.374343328917613,0.359026584228031,0.734154814183653
522,0.9775134770619,0.374800958077422,0.359484163299926,0.734613619977715
523,0.977485700064626,0.375263939625065,0.359950112720698,0.735006882086911
524,0.977397391691788,0.376735846279421,0.361467935983572,0.735400144196107
525,0.977317593034878,0.378065914656176,0.362837883082967,0.735793406305302
526,0.977230890268819,0.379511059371362,0.364319434834044,0.736383299469096
527,0.977153981704111,0.38079295625761,0.365619629026138,0.737235367372354
528,0.977072416879744,0.382152462767452,0.367003526706993,0.738021891590745
529,0.977033721756373,0.382797425501452,0.367636883105288,0.738939503178869
530,0.976998398407238,0.383386188163194,0.36822559764291,0.739529396342662
531,0.976893552284578,0.385133742791003,0.370014062186112,0.740315920561054
532,0.976782123174124,0.386991021369408,0.37191971161358,0.74103690109458
533,0.97667759817282,0.388733223609383,0.373697015691614,0.741954512682703
534,0.976559425513895,0.390702902332303,0.375725430235932,0.742544405846497
535,0.976453937148523,0.392461161735779,0.377519475011719,0.74346201743462
536,0.976404163338378,0.393290781850053,0.378342559317872,0.74444517270761
537,0.976370606156699,0.393850106378708,0.378895002343698,0.745166153241135
538,0.976222248090331,0.396322909558027,0.381425637820584,0.746280395883857
539,0.976100864217849,0.398346112159287,0.383493113992991,0.747263551156846
540,0.97598831118265,0.400222124095112,0.385395973304167,0.748508881169299
541,0.975868693477624,0.402215888563285,0.387435548313654,0.749426492757423
542,0.975757585488526,0.404067814753857,0.389332827392246,0.750213016975814
543,0.975716481954987,0.404752920396612,0.390005245418629,0.751196172248804
544,0.97567746571026,0.405403235518446,0.39063302158434,0.752375958576391
545,0.975542594740835,0.407651238408735,0.392920916943818,0.75368683227371
546,0.975418802458184,0.409714583918751,0.395007923930269,0.755194337025628
547,0.975302877648749,0.411646795926833,0.396972165799871,0.756374123353215
548,0.975189361249483,0.41353886502616,0.398880605343631,0.757881628105132
549,0.975080822231231,0.415347972114059,0.400713711747506,0.759126958117585
550,0.975037791969558,0.416065192083818,0.401402870471641,0.760503375499771
551,0.974987054795345,0.416910869361594,0.402220374545211,0.762010880251688
552,0.974826975799492,0.419579034696854,0.404960268744001,0.762994035524677
553,0.974694192118879,0.421792247066222,0.407228633289435,0.763911647112801
554,0.974578748991478,0.423716430492553,0.409198455391621,0.764763715016058
555,0.974459452407808,0.425704842572893,0.411224079819647,0.76587795765878
556,0.974358941423451,0.427380139964942,0.412895359478583,0.767647637150161
557,0.974313984433642,0.428129474261705,0.413612419365639,0.769155141902078
558,0.974279142766541,0.428710208341696,0.414150911810004,0.770728190338861
559,0.974131908624918,0.431164278163596,0.416634115309926,0.772497869830242
560,0.974017428861585,0.433072404426425,0.418559295551439,0.774005374582159
561,0.973914188345703,0.434793197115063,0.420283587419924,0.775643966703808
562,0.97380725493423,0.436575542263792,0.422069261846834,0.777348102510323
563,0.973695665263099,0.438435497036115,0.42395817057655,0.77852788883791
564,0.973636739494314,0.439417660203658,0.424934711278766,0.779642131480632
565,0.973595154278741,0.440110794428164,0.425612709537734,0.780690830438487
566,0.973449686304576,0.442535426116976,0.428065221758443,0.782460509929868
567,0.973314975895828,0.444780752813349,0.430311265373541,0.784688995215311
568,0.973220726777908,0.446351678642634,0.431876520613379,0.786393131021826
569,0.973175288106066,0.447109041521149,0.432590790384143,0.788162810513207
570,0.973063698434935,0.448968996293471,0.434476908997567,0.78940814052566
571,0.973009750047165,0.449868197449587,0.435364165978438,0.790587926853248
572,0.972969288756337,0.450542598316674,0.436000312493025,0.792160975290031
573,0.9728337755442,0.452801305982632,0.438285417736211,0.79379956741168
574,0.972696817285963,0.455084099393842,0.440595634026026,0.795438159533329
575,0.972558253420946,0.457393654744223,0.44294491194393,0.796814576915514
576,0.972426593665078,0.459588133756172,0.445160264279815,0.798518712722029
577,0.972315164554625,0.461445412334578,0.447046382893239,0.799698499049617
578,0.972270528686172,0.462189394243507,0.447763442780295,0.801074916431802
579,0.972219470390604,0.463040423909116,0.448586527086449,0.802582421183719
580,0.972053290088991,0.465810284613223,0.451401754425124,0.804286556990234
581,0.971930782291763,0.467852220571903,0.453455280016071,0.806056236481615
582,0.97180715056979,0.469912889888001,0.455531126537354,0.80776037228813
583,0.971689299032221,0.471877216223088,0.457523269569876,0.809071245985449
584,0.971594247110911,0.473461523021958,0.459116425972635,0.810447663367635
585,0.97154415217941,0.474296495524066,0.459936720162496,0.811627449695222
586,0.971510434437054,0.474858496246638,0.460466842257985,0.812938323392541
587,0.971382467576778,0.476991422798496,0.462648713198366,0.813921478665531
588,0.971273928558526,0.478800529886396,0.464465078904489,0.81556007078718
589,0.97116651346502,0.480590903616876,0.466284234726903,0.816674313429901
590,0.971073067150489,0.482148448476577,0.467866230664494,0.81765746870289
591,0.97100386549832,0.483301888054808,0.469021338809402,0.818771711345612
592,0.970968542149185,0.483890650716551,0.469596102765563,0.819689322933735
593,0.970937714499031,0.484404479948617,0.470081583000379,0.820869109261323
594,0.970825643145865,0.486272463302691,0.471992812660432,0.82172117716458
595,0.970712447867955,0.488159180014184,0.473895671971608,0.823228681916497
596,0.970619964917492,0.489700667710382,0.47543860628111,0.824736186668415
597,0.970523949632115,0.491301031672755,0.477048503381621,0.8261126040506
598,0.97043997639758,0.492700681091352,0.478468672574273,0.827030215638723
599,0.970397267257262,0.493412548673277,0.479163411530993,0.828144458281445
600,0.970371738109478,0.493838063506082,0.479562398160755,0.8291931572393
601,0.970287443753588,0.495243065312513,0.480982567353407,0.830241856197155
602,0.970222737800399,0.496321571461068,0.482040021428093,0.831814904633938
603,0.970146792599758,0.497587411183814,0.483312314457267,0.83292914727666
604,0.970077912068945,0.498735498374212,0.484459052253298,0.834108933604247
605,0.970010316023554,0.499862176013274,0.485572308653825,0.835550894671298
606,0.969976598281198,0.500424176735846,0.486108010981898,0.836730680998886
607,0.969952353618837,0.500828282017315,0.486487466797616,0.837713836271875
608,0.96987078879447,0.502187788527157,0.487879734827348,0.838303729435669
609,0.969797894246709,0.50340278056548,0.489101805763264,0.839352428393524
610,0.969732546050809,0.504491991489703,0.490184370884578,0.840597758405978
611,0.969663023277284,0.505650783455769,0.491350639494654,0.841580913678967
612,0.969611483299682,0.50650984170313,0.492187674382268,0.842957331061152
613,0.969589807608168,0.506871127881926,0.492480636592933,0.844923641607131
614,0.969563475656994,0.507310023684316,0.492874042990112,0.846431146359048
615,0.969505994934311,0.508268101106606,0.493836633110868,0.847283214262306
616,0.969462643551281,0.508990673464199,0.494556483114216,0.848069738480697
617,0.969404520585886,0.509959455662157,0.495505122653512,0.849511699547749
618,0.969347521545236,0.510909504502696,0.496459342425392,0.850363767451006
619,0.969307381375764,0.511578552981949,0.497117809870315,0.85128137903913
620,0.969287471851706,0.511910401027659,0.497427512778733,0.852133446942387
621,0.96926820457036,0.5122315442977,0.497706524407937,0.853444320639706
622,0.969209278801575,0.513213707465243,0.498685855226446,0.854493019597562
623,0.969157096581262,0.514083470488272,0.499556371509565,0.855345087500819
624,0.969116795851112,0.514755195161441,0.500234369768532,0.855869436979747
625,0.969068467087068,0.515560729530462,0.501040713376934,0.856655961198139
626,0.969022386172514,0.516328797184644,0.501816365706123,0.857245854361932
627,0.968998302070831,0.516730226272196,0.502206981987009,0.857901291210592
628,0.968982888245754,0.516987140888229,0.502444141871833,0.858622271744117
629,0.968956877415937,0.517420684302785,0.502854288966764,0.859605427017107
630,0.968902126224777,0.518333266428485,0.503752706412803,0.86085075702956
631,0.96884946232243,0.519211058033265,0.504628802928506,0.861768368617684
632,0.968799527951607,0.520043354341456,0.505446307002076,0.862948154945271
633,0.968758424418068,0.52072845998421,0.506113144795875,0.864062397587992
634,0.96873546424113,0.521111155714343,0.506478650030133,0.864848921806384
635,0.968719408173341,0.521378775106044,0.506715809914957,0.865832077079373
636,0.968658555676422,0.522393052600591,0.507731412245262,0.866815232352363
637,0.968606534016787,0.523260139429703,0.508613088993549,0.867339581831291
638,0.968566233286637,0.523931864102873,0.509291087252517,0.867863931310218
639,0.96853107049818,0.524517950570698,0.509888172139015,0.868191649734548
640,0.968491733132097,0.525173618080366,0.510541059351354,0.868912630268074
641,0.968469415197871,0.525545609034831,0.510887033771568,0.869895785541063
642,0.968456088661606,0.525767733129943,0.511087922144595,0.870616766074589
643,0.968396841771466,0.52675524868532,0.512078413428272,0.871534377662712
644,0.9683486735681,0.527558106860423,0.512884757036673,0.872255358196238
645,0.968304840503037,0.528288707799767,0.51361576750519,0.872976338729763
646,0.968267750986445,0.528906908594597,0.51422959308944,0.873697319263289
647,0.968228092499007,0.529567928492099,0.514896430883239,0.874221668742217
648,0.968207380171559,0.529913157507393,0.515228454721993,0.874877105590876
649,0.968193411392583,0.530145986378173,0.515446083792772,0.87546699875467
650,0.968143958703794,0.530970254104612,0.516255217517466,0.876646785082257
651,0.968097396107206,0.531746350340546,0.517033659962947,0.877367765615783
652,0.968059182665869,0.532383284492794,0.51766422624495,0.878154289834174
653,0.968018400253686,0.533063037747715,0.518353384969086,0.878613095628236
654,0.96798163185845,0.533675886154711,0.518970000669628,0.879137445107164
655,0.967964933547949,0.53395421032208,0.519229481484788,0.87985842564069
656,0.96795048308694,0.534195067774611,0.519447110555568,0.880644949859081
657,0.96790488385442,0.534955106847042,0.520206022187005,0.881431474077473
658,0.967861050789356,0.535685707786386,0.520931452422937,0.88228354198073
659,0.96782123174124,0.536349403877805,0.521598290216736,0.882873435144524
660,0.967780128207701,0.53703450952056,0.522281868708288,0.883594415678049
661,0.967747694950768,0.537575100691796,0.522828731501529,0.883987677787245
662,0.967732923368402,0.537821310532161,0.523043570456017,0.884970833060235
663,0.967712050480277,0.538169215741373,0.523381174527354,0.885560726224028
664,0.967651519104714,0.539178140848086,0.524407937322828,0.886150619387822
665,0.967609452207107,0.539879303654343,0.525102676279547,0.887002687291079
666,0.967568509234246,0.540561733103181,0.525794625119975,0.887461493085141
667,0.967518574863423,0.541394029411371,0.526634450123881,0.888116929933801
668,0.967483733196322,0.541974763491363,0.527217584428919,0.888641279412729
669,0.967475865723105,0.542105896993296,0.527323608848017,0.889362259946254
670,0.967452263303456,0.542499297499097,0.527694694314859,0.890279871534378
671,0.967364918294685,0.543955146989951,0.529170665833352,0.891263026807367
672,0.967261517218126,0.545678615872506,0.530945179795094,0.891787376286295
673,0.967174011648677,0.547137141557277,0.532429521662463,0.892639444189552
674,0.967078959727368,0.548721448356148,0.534070110042187,0.892901618929016
675,0.967001730041304,0.55000869763023,0.535378674583157,0.893688143147408
676,0.966984228927415,0.550300402767185,0.535640945514609,0.894671298420397
677,0.966940877544385,0.551022975124777,0.536366375750541,0.895326735269057
678,0.966798139101743,0.553402111517,0.538818887971251,0.895982172117716
679,0.966594066480149,0.556803553985522,0.542314903685186,0.897161958445304
680,0.966344876308068,0.560957006944723,0.546606102542354,0.898079570033427
681,0.966071762594982,0.565509212797559,0.551307448494453,0.899128268991283
682,0.965781468889362,0.570347771399516,0.556312917122386,0.900045880579406
683,0.965603085976229,0.573321022841315,0.559373674694761,0.90096349216753
684,0.965457296880707,0.575751006917961,0.561862458427267,0.902012191125385
685,0.965007566421945,0.58324702607951,0.569641302649494,0.902864259028643
686,0.96455125297539,0.590852769191656,0.577520591058235,0.90404404535623
687,0.964027182922766,0.59958786613678,0.586571728309636,0.905354919053549
688,0.963502149506075,0.608339020245407,0.595631235909913,0.906862423805466
689,0.96303138559851,0.616185620810084,0.603753264436062,0.908238841187652
690,0.962877568469094,0.618749414582581,0.606375973750586,0.909418627515239
691,0.962758753567458,0.620729798081169,0.608354166201647,0.911450481746084
692,0.962283654521589,0.628648655881605,0.616551527867682,0.912826899128269
693,0.961811927249957,0.636511313609784,0.62467355639383,0.91459657861965
694,0.961336507082733,0.644435523798054,0.632884868641325,0.915776364947237
695,0.960907488951418,0.651586313944308,0.64027867681525,0.917218326014289
696,0.960518450428898,0.658070731805227,0.646977746032455,0.91866028708134
697,0.960362385449991,0.660671992292562,0.649600455346979,0.920757684997051
698,0.960201182529393,0.663358890985241,0.652326398964309,0.922527364488432
699,0.959692044619812,0.671845101896083,0.661070623423584,0.924952480828472
700,0.959284702180013,0.678634605863541,0.668051494386286,0.927246509798781
701,0.958902086084607,0.685011975967779,0.674627798486641,0.928950645605296
702,0.958557201748506,0.690760440501519,0.680503783397692,0.931703480369666
703,0.958291794947958,0.695184189046338,0.685043302604853,0.933407616176181
704,0.958068936727051,0.69889874620315,0.688854601459789,0.934849577243233
705,0.957932460150847,0.701173511032609,0.691131336354099,0.937078062528675
706,0.957687444556391,0.705257382949969,0.695288609629249,0.93943763518385
707,0.957414812525338,0.709801560221054,0.699934153255508,0.941600576784427
708,0.957174132069186,0.713813174902653,0.703993772460436,0.944484498918529
709,0.956996391398764,0.716775721568785,0.707015468404723,0.946057547355312
710,0.9568690667812,0.718897943344975,0.709144327135555,0.948023857901291
711,0.956769358600232,0.720559859767439,0.710787705631571,0.950121255817002
712,0.956706258253822,0.721611603976824,0.711797727729292,0.952153110047847
713,0.956606228951499,0.723278872787122,0.713446686457892,0.954250507963558
714,0.956390435400418,0.726875677411585,0.71712405973081,0.955954643770073
715,0.95626262910082,0.729005927769526,0.719303140554898,0.956937799043062
716,0.956161636434429,0.730689253743326,0.720996741144171,0.958379760110113
717,0.956090989736159,0.731866779066811,0.722163009754247,0.959821721177165
718,0.956010067154504,0.733215580800985,0.723510635923305,0.96119813855935
719,0.955900564772184,0.735040745052386,0.725374433606393,0.962115750147473
720,0.955751725023783,0.737521576813456,0.727905069083279,0.963426623844793
721,0.955598068455045,0.740082694392036,0.730533358630388,0.964409779117782
722,0.955478129628663,0.742081811248043,0.732570143523582,0.965524021760503
723,0.955377779204984,0.743754432446175,0.734283274926899,0.966245002294029
724,0.95529139756028,0.745194224773527,0.735764826677976,0.966703808088091
725,0.955276144295881,0.745448463195643,0.735993616213924,0.967555875991348
726,0.955250294026741,0.745879330416282,0.736403763308855,0.968473487579472
727,0.955197790685072,0.746754445827145,0.737271489475681,0.969522186537327
728,0.955160380047125,0.747377999009808,0.737899265641392,0.970046536016255
729,0.955130194639682,0.747881123466206,0.738409856922837,0.970374254440585
730,0.955067897096662,0.748919486706007,0.739472891230107,0.970833060234646
731,0.95503000477668,0.749551068470421,0.740114617977277,0.971226322343842
732,0.955023261228209,0.749663468614936,0.740212272047499,0.971685128137904
733,0.955018123286516,0.74974910682028,0.740290395303676,0.971947302877368
734,0.954995163109579,0.750131802550413,0.740664270886811,0.972537196041161
735,0.954978785920434,0.750404774329948,0.740932122050847,0.972930458150357
736,0.954962569291968,0.750675069915566,0.741199973214884,0.973258176574687
737,0.954952132847905,0.750849022520172,0.741367380192406,0.973585894999017
738,0.954939448554352,0.751060441839616,0.741573848798018,0.973913613423347
739,0.954932383884525,0.751178194371964,0.7416854534497,0.97417578816281
740,0.95492740650351,0.751261156383392,0.741755206357001,0.974569050272006
741,0.954912795481823,0.75150469002984,0.742000736590701,0.974765681326604
742,0.954900432309625,0.751710756961449,0.742204415080021,0.975027856066068
743,0.954886463530649,0.751943585832229,0.742444365081137,0.975093399750934
744,0.954870728584216,0.752205852836097,0.742709426128881,0.975290030805532
745,0.954861416064899,0.752361072083283,0.742862882524944,0.97548666186013
746,0.954857241487274,0.752430653125125,0.742929845315953,0.975617749229862
747,0.954853869713038,0.752486853197383,0.742982857525502,0.975748836599594
748,0.954841506540841,0.752692920128993,0.743192116247405,0.975879923969326
749,0.954832836264235,0.752837434600511,0.743342782527176,0.975879923969326
750,0.954824005426951,0.752984625265947,0.743493448806946,0.975945467654192
751,0.954814692907633,0.753139844513133,0.743655275551885,0.975945467654192
752,0.954807628237806,0.753257597045482,0.743778040668735,0.975945467654192
753,0.954805380388316,0.75329506376032,0.743817102296824,0.975945467654192
754,0.954803774781537,0.75332182569949,0.743842213343452,0.976011011339057
755,0.954801687492725,0.753356616220411,0.743878484855249,0.976011011339057
756,0.954793820019508,0.753487749722345,0.744006830204683,0.976207642393655
757,0.95478755815307,0.753592121285108,0.744112854623781,0.976273186078521
758,0.954779369558498,0.753728607174876,0.744255150554675,0.976273186078521
759,0.954774231616806,0.75381424538022,0.744341644159729,0.976338729763387
760,0.954772786570705,0.753838331125473,0.744366755206357,0.976338729763387
761,0.954771180963926,0.753865093064643,0.744394656369277,0.976338729763387
762,0.954767166946979,0.753931997912569,0.744464409276579,0.976338729763387
763,0.954759941716474,0.754052426638834,0.744589964509721,0.976338729763387
764,0.95475640938156,0.754111302905008,0.744648556951854,0.976404273448253
765,0.954749665833089,0.754223703049523,0.74476574183612,0.976404273448253
766,0.954746294058853,0.75427990312178,0.744824334278253,0.976404273448253
767,0.954744688452075,0.75430666506095,0.744852235441173,0.976404273448253
768,0.954743243405974,0.754330750806203,0.744877346487802,0.976404273448253
769,0.954739550510382,0.754392303266295,0.744938729046227,0.976469817133119
770,0.954734894250724,0.754469912889888,0.745019642418696,0.976469817133119
771,0.954732325279877,0.75451273199256,0.745061494163077,0.976535360817985
772,0.954729435187675,0.754560903483066,0.745111716256334,0.976535360817985
773,0.95472606341344,0.754617103555324,0.74516193834959,0.976731991872583
774,0.95472526061005,0.754630484524909,0.745175888931051,0.976731991872583
775,0.954724297245983,0.754646541688411,0.745192629628803,0.976731991872583
776,0.954722049396493,0.754684008403249,0.745231691256892,0.976731991872583
777,0.954720122668358,0.754716122730253,0.745265172652396,0.976731991872583
778,0.954719159304291,0.754732179893755,0.745279123233856,0.976797535557449
779,0.954717874818867,0.754753589445091,0.745301444164193,0.976797535557449
780,0.954717393136834,0.754761618026842,0.745309814513069,0.976797535557449
781,0.9547169114548,0.754769646608593,0.745318184861945,0.976797535557449
782,0.954716590333444,0.754774998996427,0.745323765094529,0.976797535557449
783,0.954713218559209,0.754831199068685,0.74537956742037,0.976863079242315
784,0.954711934073786,0.754852608620021,0.745401888350706,0.976863079242315
785,0.954707277814127,0.754930218243614,0.745480011606884,0.976928622927181
786,0.954706153889382,0.754948951601033,0.745499542420928,0.976928622927181
787,0.95470326379718,0.754997123091539,0.745549764514185,0.976928622927181
788,0.954702621554468,0.755007827867207,0.745558134863061,0.976994166612047
789,0.954702139872435,0.755015856448958,0.745566505211937,0.976994166612047
790,0.954699249780233,0.755064027939464,0.745616727305194,0.976994166612047
791,0.954697323052098,0.755096142266469,0.745650208700699,0.976994166612047
792,0.954695878005997,0.755120228011722,0.745675319747327,0.976994166612047
793,0.954694272399218,0.755146989950892,0.745700430793956,0.977059710296913
794,0.954692827353117,0.755171075696145,0.745722751724292,0.977125253981779
795,0.954692345671083,0.755179104277896,0.745731122073168,0.977125253981779
796,0.95469186398905,0.755187132859647,0.745739492422044,0.977125253981779
797,0.954689455578881,0.755227275768402,0.745778554050133,0.977190797666645
798,0.954685923243968,0.755286152034576,0.745839936608558,0.977190797666645
799,0.95468271203041,0.755339675912917,0.745895738934399,0.977190797666645
800,0.954680303620242,0.755379818821672,0.74593759067878,0.977190797666645
801,0.954677734649396,0.755422637924344,0.745982232539452,0.977190797666645
802,0.954676931846006,0.755436018893929,0.745996183120912,0.977190797666645
803,0.954674202314482,0.755481514190518,0.746043615097877,0.977190797666645
804,0.954671793904314,0.755521657099273,0.746085466842258,0.977190797666645
805,0.954670509418891,0.75554306665061,0.746104997656302,0.977256341351511
806,0.954668903812112,0.75556982858978,0.746132898819223,0.977256341351511
807,0.954665050355843,0.755634057243788,0.746199861610232,0.977256341351511
808,0.954661518020929,0.755692933509962,0.746261244168657,0.977256341351511
809,0.95465991241415,0.755719695449132,0.746289145331577,0.977256341351511
810,0.954658306807371,0.755746457388302,0.746317046494498,0.977256341351511
811,0.954653489987035,0.755826743205813,0.746400749983259,0.977256341351511
812,0.954649636530765,0.755890971859821,0.746467712774268,0.977256341351511
813,0.95464546195314,0.755960552901663,0.746540255797862,0.977256341351511
814,0.954640645132804,0.756040838719174,0.746621169170331,0.977321885036377
