t,S,I,R,D
288,0.994379937531608,0.157902825432568,0.148530460299318,0.287297190344282
289,0.994338199979476,0.159075495210763,0.14965191812283,0.289176889592402
290,0.99429491659208,0.160291597202965,0.150769793013999,0.291749109616146
291,0.994267091557326,0.161073377055095,0.151400389106453,0.294618124258013
292,0.99425008736942,0.161551131409175,0.151780179934862,0.296448357736446
293,0.994196934418415,0.163044531383116,0.153227684601632,0.298575385833004
294,0.994152699747779,0.16428736089163,0.154392137613265,0.30090027700831
295,0.994100616990418,0.165750692409719,0.155800230024256,0.303126236644242
296,0.994052101545205,0.167113795741638,0.157115166194317,0.305154333201425
297,0.994012504380362,0.168226328608131,0.158118387250494,0.307776018994856
298,0.993994073267597,0.168744174236679,0.158451599958438,0.310842896715473
299,0.993971599201065,0.169375611809553,0.158974708080587,0.31296992481203
300,0.993912143998598,0.171046081579062,0.160522534852974,0.316333597150772
301,0.993864698747029,0.17237911645513,0.161765812376165,0.318905817174515
302,0.993822723374088,0.173558468112403,0.162815611552807,0.321873763355758
303,0.993783126209244,0.174671000978895,0.163829581406014,0.324347051840127
304,0.993763268171621,0.175228937881911,0.164202206369737,0.327463395330431
305,0.993734729674436,0.176030763371275,0.164875797650313,0.330035615354175
306,0.993704645341988,0.176876021074647,0.165578052389637,0.332855164226355
307,0.993636034038341,0.17880374318866,0.167459091869968,0.335427384250099
308,0.993570395494818,0.180647941814197,0.169211145785934,0.338543727740404
309,0.993510107919516,0.182341798160479,0.170823465340504,0.341363276612584
310,0.993465635428071,0.183591309548071,0.172002250081512,0.343589236248516
311,0.993441496615869,0.184269520274492,0.172439367827417,0.347595963593194
312,0.993403564196695,0.185335279987438,0.173331517980946,0.35105856747131
313,0.993369080179265,0.186304152453753,0.174109014299483,0.354669568658488
314,0.993284772702166,0.188672878586916,0.176441503255094,0.357538583300356
315,0.993195233167251,0.191188606059796,0.178928058301475,0.360457063711911
316,0.993093326950223,0.194051791244734,0.181622423423778,0.365650969529086
317,0.993001765938424,0.196624314689777,0.184076732079068,0.369855559952513
318,0.99289201163467,0.19970800188429,0.186978907277294,0.375445191927186
319,0.992846350039175,0.200990922667273,0.187967796604097,0.380787495053423
